wavenumber,u_stat,p_value,q_value,auc,n_high,n_low,significant,sample_type
2861.863837953616,2826.0,0.534449,0.587509,0.471,75,80,False,SERUM
2859.935358278445,2838.0,0.563087,0.614569,0.473,75,80,False,SERUM
2858.006878603273,2847.0,0.58504,0.634001,0.4745,75,80,False,SERUM
2856.078398928103,2851.0,0.594923,0.641979,0.4752,75,80,False,SERUM
2854.149919252932,2862.0,0.622487,0.667013,0.477,75,80,False,SERUM
2852.221439577761,2865.0,0.630099,0.674224,0.4775,75,80,False,SERUM
2850.29295990259,2870.0,0.642874,0.686931,0.4783,75,80,False,SERUM
2848.364480227419,2876.0,0.658344,0.699548,0.4793,75,80,False,SERUM
2846.436000552248,2878.0,0.663534,0.704083,0.4797,75,80,False,SERUM
2844.507520877077,2890.0,0.695004,0.732391,0.4817,75,80,False,SERUM
2842.579041201906,2911.0,0.751334,0.780978,0.4852,75,80,False,SERUM
2840.650561526736,2936.0,0.820139,0.838803,0.4893,75,80,False,SERUM
2838.722081851565,2977.0,0.93579,0.941954,0.4962,75,80,False,SERUM
2836.793602176394,2994.0,0.984288,0.985578,0.499,75,80,False,SERUM
2834.865122501223,3029.0,0.91872,0.927215,0.5048,75,80,False,SERUM
2832.936642826052,3070.0,0.803477,0.826186,0.5117,75,80,False,SERUM
2831.008163150881,3089.0,0.751334,0.780978,0.5148,75,80,False,SERUM
2829.07968347571,3119.0,0.671348,0.710402,0.5198,75,80,False,SERUM
2827.151203800539,3152.0,0.587504,0.63487,0.5253,75,80,False,SERUM
2825.222724125369,3195.0,0.486165,0.543026,0.5325,75,80,False,SERUM
2823.294244450197,3232.0,0.407159,0.464283,0.5387,75,80,False,SERUM
2821.365764775026,3277.0,0.32216,0.374627,0.5462,75,80,False,SERUM
2819.437285099856,3314.0,0.261646,0.315793,0.5523,75,80,False,SERUM
2817.508805424685,3372.0,0.183458,0.235171,0.562,75,80,False,SERUM
2815.580325749514,3447.0,0.109881,0.148583,0.5745,75,80,False,SERUM
2813.651846074343,3517.0,0.064405,0.090285,0.5862,75,80,False,SERUM
2811.723366399172,3558.0,0.045915,0.065692,0.593,75,80,False,SERUM
2809.794886724001,3615.0,0.027788,0.040749,0.6025,75,80,True,SERUM
2807.86640704883,3652.0,0.019662,0.029628,0.6087,75,80,True,SERUM
2805.937927373659,3687.0,0.013969,0.02178,0.6145,75,80,True,SERUM
2804.009447698489,3733.0,0.008722,0.013882,0.6222,75,80,True,SERUM
2802.080968023317,3768.0,0.005994,0.009703,0.628,75,80,True,SERUM
2800.152488348147,3794.0,0.004495,0.007401,0.6323,75,80,True,SERUM
2798.224008672976,3843.0,0.002556,0.004301,0.6405,75,80,True,SERUM
2796.295528997805,3893.0,0.001395,0.002379,0.6488,75,80,True,SERUM
2794.367049322634,3936.0,0.000809,0.001402,0.656,75,80,True,SERUM
2792.438569647463,3960.0,0.000591,0.001031,0.66,75,80,True,SERUM
2790.510089972292,3982.0,0.000441,0.000781,0.6637,75,80,True,SERUM
2788.581610297121,4008.0,0.000309,0.00056,0.668,75,80,True,SERUM
2786.65313062195,4059.0,0.000151,0.000284,0.6765,75,80,True,SERUM
2784.72465094678,4124.0,5.8e-05,0.000114,0.6873,75,80,True,SERUM
2782.796171271609,4174.0,2.6e-05,5.4e-05,0.6957,75,80,True,SERUM
2780.867691596438,4187.0,2.2e-05,4.4e-05,0.6978,75,80,True,SERUM
2778.939211921267,4219.0,1.3e-05,2.7e-05,0.7032,75,80,True,SERUM
2777.010732246096,4249.0,8e-06,1.7e-05,0.7082,75,80,True,SERUM
2775.082252570925,4302.0,3e-06,7e-06,0.717,75,80,True,SERUM
2773.153772895754,4351.0,1e-06,3e-06,0.7252,75,80,True,SERUM
2771.225293220583,4383.0,1e-06,2e-06,0.7305,75,80,True,SERUM
2769.296813545412,4403.0,1e-06,1e-06,0.7338,75,80,True,SERUM
2767.368333870241,4423.0,0.0,1e-06,0.7372,75,80,True,SERUM
2765.43985419507,4416.0,0.0,1e-06,0.736,75,80,True,SERUM
2763.5113745199,4450.0,0.0,1e-06,0.7417,75,80,True,SERUM
2761.582894844729,4487.0,0.0,0.0,0.7478,75,80,True,SERUM
2759.654415169558,4517.0,0.0,0.0,0.7528,75,80,True,SERUM
2757.725935494387,4542.0,0.0,0.0,0.757,75,80,True,SERUM
2755.797455819216,4558.0,0.0,0.0,0.7597,75,80,True,SERUM
2753.868976144045,4552.0,0.0,0.0,0.7587,75,80,True,SERUM
2751.940496468874,4519.0,0.0,0.0,0.7532,75,80,True,SERUM
2750.012016793703,4518.0,0.0,0.0,0.753,75,80,True,SERUM
2748.083537118532,4493.0,0.0,0.0,0.7488,75,80,True,SERUM
2746.155057443361,4455.0,0.0,1e-06,0.7425,75,80,True,SERUM
2744.226577768191,4410.0,0.0,1e-06,0.735,75,80,True,SERUM
2742.29809809302,4355.0,1e-06,3e-06,0.7258,75,80,True,SERUM
2740.369618417849,4398.0,1e-06,2e-06,0.733,75,80,True,SERUM
2738.441138742678,4393.0,1e-06,2e-06,0.7322,75,80,True,SERUM
2736.512659067507,4349.0,1e-06,3e-06,0.7248,75,80,True,SERUM
2734.584179392336,4335.0,2e-06,4e-06,0.7225,75,80,True,SERUM
2732.655699717165,4333.0,2e-06,4e-06,0.7222,75,80,True,SERUM
2730.727220041994,4233.0,1e-05,2.2e-05,0.7055,75,80,True,SERUM
2728.798740366823,4068.0,0.000132,0.00025,0.678,75,80,True,SERUM
2726.870260691652,3795.0,0.004444,0.007334,0.6325,75,80,True,SERUM
2724.941781016481,3481.0,0.085348,0.117276,0.5802,75,80,False,SERUM
2723.013301341311,3319.0,0.254114,0.308654,0.5532,75,80,False,SERUM
2721.08482166614,3434.0,0.120619,0.162242,0.5723,75,80,False,SERUM
2719.156341990969,3574.0,0.040028,0.057592,0.5957,75,80,False,SERUM
2717.227862315798,3738.0,0.008274,0.013225,0.623,75,80,True,SERUM
2715.299382640627,3985.0,0.000423,0.000754,0.6642,75,80,True,SERUM
2713.370902965456,4001.0,0.00034,0.000612,0.6668,75,80,True,SERUM
2711.442423290285,3506.0,0.070299,0.098008,0.5843,75,80,False,SERUM
2709.513943615114,2817.0,0.513463,0.569355,0.4695,75,80,False,SERUM
2707.585463939944,2664.0,0.229642,0.282978,0.444,75,80,False,SERUM
2705.656984264772,2496.0,0.071417,0.099385,0.416,75,80,False,SERUM
2703.728504589601,2366.0,0.023311,0.034515,0.3943,75,80,True,SERUM
2701.800024914431,2264.0,0.008451,0.013479,0.3773,75,80,True,SERUM
2699.87154523926,2179.0,0.003305,0.005513,0.3632,75,80,True,SERUM
2697.943065564089,2188.0,0.003665,0.006087,0.3647,75,80,True,SERUM
2696.014585888918,2293.0,0.011417,0.018022,0.3822,75,80,True,SERUM
2694.086106213747,2456.0,0.05165,0.073075,0.4093,75,80,False,SERUM
2692.157626538576,2584.0,0.136822,0.181795,0.4307,75,80,False,SERUM
2690.229146863405,2665.0,0.231033,0.284234,0.4442,75,80,False,SERUM
2688.300667188234,2709.0,0.298267,0.352749,0.4515,75,80,False,SERUM
2686.372187513064,2702.0,0.286776,0.340213,0.4503,75,80,False,SERUM
2684.443707837893,2640.0,0.198019,0.251306,0.44,75,80,False,SERUM
2682.515228162722,2611.0,0.164209,0.212998,0.4352,75,80,False,SERUM
2680.586748487551,2614.0,0.167491,0.216154,0.4357,75,80,False,SERUM
2678.65826881238,2657.0,0.220068,0.273831,0.4428,75,80,False,SERUM
2676.729789137209,2740.0,0.352807,0.40594,0.4567,75,80,False,SERUM
2674.801309462038,2836.0,0.558263,0.610176,0.4727,75,80,False,SERUM
2672.872829786867,2948.0,0.8537,0.869636,0.4913,75,80,False,SERUM
2670.944350111697,3088.0,0.754053,0.782739,0.5147,75,80,False,SERUM
2669.015870436525,3242.0,0.387199,0.442844,0.5403,75,80,False,SERUM
2667.087390761355,3336.0,0.229642,0.282978,0.556,75,80,False,SERUM
2665.158911086184,3384.0,0.169706,0.218643,0.564,75,80,False,SERUM
2663.230431411013,3476.0,0.08865,0.121377,0.5793,75,80,False,SERUM
2661.301951735842,3567.0,0.04252,0.061062,0.5945,75,80,False,SERUM
2659.373472060671,3668.0,0.016847,0.025794,0.6113,75,80,True,SERUM
2657.4449923855,3751.0,0.007205,0.011589,0.6252,75,80,True,SERUM
2655.516512710329,3806.0,0.003925,0.006504,0.6343,75,80,True,SERUM
2653.588033035158,3861.0,0.002062,0.003486,0.6435,75,80,True,SERUM
2651.659553359988,3976.0,0.000478,0.000841,0.6627,75,80,True,SERUM
2649.731073684817,4088.0,9.9e-05,0.00019,0.6813,75,80,True,SERUM
2647.802594009645,4203.0,1.7e-05,3.5e-05,0.7005,75,80,True,SERUM
2645.874114334475,4304.0,3e-06,7e-06,0.7173,75,80,True,SERUM
2643.945634659304,4402.0,1e-06,1e-06,0.7337,75,80,True,SERUM
2642.017154984133,4462.0,0.0,1e-06,0.7437,75,80,True,SERUM
2640.088675308962,4524.0,0.0,0.0,0.754,75,80,True,SERUM
2638.160195633791,4582.0,0.0,0.0,0.7637,75,80,True,SERUM
2636.23171595862,4625.0,0.0,0.0,0.7708,75,80,True,SERUM
2634.303236283449,4670.0,0.0,0.0,0.7783,75,80,True,SERUM
2632.374756608278,4722.0,0.0,0.0,0.787,75,80,True,SERUM
2630.446276933108,4801.0,0.0,0.0,0.8002,75,80,True,SERUM
2628.517797257937,4882.0,0.0,0.0,0.8137,75,80,True,SERUM
2626.589317582765,4939.0,0.0,0.0,0.8232,75,80,True,SERUM
2624.660837907595,4983.0,0.0,0.0,0.8305,75,80,True,SERUM
2622.732358232424,5014.0,0.0,0.0,0.8357,75,80,True,SERUM
2620.803878557253,5054.0,0.0,0.0,0.8423,75,80,True,SERUM
2618.875398882082,5112.0,0.0,0.0,0.852,75,80,True,SERUM
2616.946919206911,5143.0,0.0,0.0,0.8572,75,80,True,SERUM
2615.01843953174,5175.0,0.0,0.0,0.8625,75,80,True,SERUM
2613.089959856569,5210.0,0.0,0.0,0.8683,75,80,True,SERUM
2611.161480181398,5237.0,0.0,0.0,0.8728,75,80,True,SERUM
