wavenumber,u_stat,p_value,q_value,auc,n_high,n_low,significant,sample_type
2850.29295990259,2539.0,0.26717,0.414032,0.4473,66,86,False,URINE
2848.364480227419,2541.0,0.270388,0.415647,0.4477,66,86,False,URINE
2846.436000552248,2552.0,0.288563,0.436558,0.4496,66,86,False,URINE
2844.507520877077,2566.0,0.312861,0.466847,0.4521,66,86,False,URINE
2842.579041201906,2568.0,0.316439,0.467619,0.4524,66,86,False,URINE
2840.650561526736,2577.0,0.332871,0.48719,0.454,66,86,False,URINE
2838.722081851565,2578.0,0.33473,0.488041,0.4542,66,86,False,URINE
2836.793602176394,2582.0,0.342233,0.497084,0.4549,66,86,False,URINE
2834.865122501223,2578.0,0.33473,0.488041,0.4542,66,86,False,URINE
2832.936642826052,2583.0,0.344126,0.498885,0.4551,66,86,False,URINE
2831.008163150881,2596.0,0.369335,0.52351,0.4574,66,86,False,URINE
2829.07968347571,2607.0,0.391539,0.542896,0.4593,66,86,False,URINE
2827.151203800539,2610.0,0.397732,0.549489,0.4598,66,86,False,URINE
2825.222724125369,2632.0,0.444928,0.596359,0.4637,66,86,False,URINE
2823.294244450197,2645.0,0.474255,0.614119,0.466,66,86,False,URINE
2821.365764775026,2653.0,0.492817,0.630673,0.4674,66,86,False,URINE
2819.437285099856,2660.0,0.509373,0.640067,0.4686,66,86,False,URINE
2817.508805424685,2670.0,0.53352,0.659385,0.4704,66,86,False,URINE
2815.580325749514,2676.0,0.548281,0.66808,0.4715,66,86,False,URINE
2813.651846074343,2694.0,0.593738,0.692543,0.4746,66,86,False,URINE
2811.723366399172,2711.0,0.638188,0.72664,0.4776,66,86,False,URINE
2809.794886724001,2722.0,0.667673,0.752363,0.4796,66,86,False,URINE
2807.86640704883,2744.0,0.728167,0.79702,0.4834,66,86,False,URINE
2805.937927373659,2762.0,0.778976,0.841779,0.4866,66,86,False,URINE
2804.009447698489,2771.0,0.804755,0.862318,0.4882,66,86,False,URINE
2802.080968023317,2789.0,0.856927,0.90178,0.4914,66,86,False,URINE
2800.152488348147,2804.0,0.900897,0.92886,0.494,66,86,False,URINE
2798.224008672976,2818.0,0.942215,0.961084,0.4965,66,86,False,URINE
2796.295528997805,2831.0,0.980723,0.991101,0.4988,66,86,False,URINE
2794.367049322634,2842.0,0.989619,0.996139,0.5007,66,86,False,URINE
2792.438569647463,2867.0,0.915628,0.93898,0.5051,66,86,False,URINE
2790.510089972292,2878.0,0.883265,0.918114,0.507,66,86,False,URINE
2788.581610297121,2885.0,0.862767,0.905431,0.5083,66,86,False,URINE
2786.65313062195,2887.0,0.856927,0.90178,0.5086,66,86,False,URINE
2784.72465094678,2898.0,0.824954,0.877807,0.5106,66,86,False,URINE
2782.796171271609,2912.0,0.784685,0.845556,0.513,66,86,False,URINE
2780.867691596438,2922.0,0.756263,0.823056,0.5148,66,86,False,URINE
2778.939211921267,2933.0,0.725377,0.796247,0.5167,66,86,False,URINE
2777.010732246096,2941.0,0.703189,0.779733,0.5181,66,86,False,URINE
2775.082252570925,2949.0,0.68125,0.760928,0.5196,66,86,False,URINE
2773.153772895754,2951.0,0.675806,0.757062,0.5199,66,86,False,URINE
2771.225293220583,2966.0,0.635534,0.724699,0.5226,66,86,False,URINE
2769.296813545412,2980.0,0.598893,0.695371,0.525,66,86,False,URINE
2767.368333870241,2990.0,0.573322,0.684046,0.5268,66,86,False,URINE
2765.43985419507,2996.0,0.558232,0.674825,0.5278,66,86,False,URINE
2763.5113745199,2992.0,0.568271,0.681568,0.5271,66,86,False,URINE
2761.582894844729,2998.0,0.553245,0.671986,0.5282,66,86,False,URINE
2759.654415169558,3001.0,0.545807,0.667194,0.5287,66,86,False,URINE
2757.725935494387,3006.0,0.53352,0.659385,0.5296,66,86,False,URINE
2755.797455819216,3004.0,0.538418,0.660275,0.5292,66,86,False,URINE
2753.868976144045,3008.0,0.528644,0.656722,0.53,66,86,False,URINE
2751.940496468874,3014.0,0.514156,0.643959,0.531,66,86,False,URINE
2750.012016793703,3016.0,0.509373,0.640067,0.5314,66,86,False,URINE
2748.083537118532,3027.0,0.483487,0.622908,0.5333,66,86,False,URINE
2746.155057443361,3048.0,0.436117,0.587642,0.537,66,86,False,URINE
2744.226577768191,3056.0,0.4188,0.56731,0.5384,66,86,False,URINE
2742.29809809302,3060.0,0.410295,0.55976,0.5391,66,86,False,URINE
2740.369618417849,3070.0,0.389487,0.541033,0.5409,66,86,False,URINE
2738.441138742678,3083.0,0.363418,0.518974,0.5432,66,86,False,URINE
2736.512659067507,3096.0,0.338468,0.492552,0.5455,66,86,False,URINE
2734.584179392336,3115.0,0.304033,0.455453,0.5488,66,86,False,URINE
2732.655699717165,3114.0,0.305785,0.457181,0.5486,66,86,False,URINE
2730.727220041994,3120.0,0.295372,0.445096,0.5497,66,86,False,URINE
2728.798740366823,3132.0,0.275265,0.421448,0.5518,66,86,False,URINE
2726.870260691652,3133.0,0.273633,0.41979,0.552,66,86,False,URINE
2724.941781016481,3137.0,0.26717,0.414032,0.5527,66,86,False,URINE
2723.013301341311,3141.0,0.260812,0.406654,0.5534,66,86,False,URINE
2721.08482166614,3136.0,0.268776,0.414837,0.5525,66,86,False,URINE
2719.156341990969,3141.0,0.260812,0.406654,0.5534,66,86,False,URINE
2717.227862315798,3144.0,0.256114,0.401788,0.5539,66,86,False,URINE
2715.299382640627,3150.0,0.246893,0.392155,0.555,66,86,False,URINE
2713.370902965456,3173.0,0.213711,0.348135,0.559,66,86,False,URINE
2711.442423290285,3180.0,0.204282,0.33855,0.5603,66,86,False,URINE
2709.513943615114,3187.0,0.195159,0.326977,0.5615,66,86,False,URINE
2707.585463939944,3188.0,0.193881,0.325549,0.5617,66,86,False,URINE
2705.656984264772,3190.0,0.191342,0.323419,0.562,66,86,False,URINE
2703.728504589601,3190.0,0.191342,0.323419,0.562,66,86,False,URINE
2701.800024914431,3195.0,0.185103,0.320637,0.5629,66,86,False,URINE
2699.87154523926,3203.0,0.175435,0.310981,0.5643,66,86,False,URINE
2697.943065564089,3215.0,0.161648,0.291271,0.5664,66,86,False,URINE
2696.014585888918,3217.0,0.159432,0.290014,0.5668,66,86,False,URINE
2694.086106213747,3225.0,0.150797,0.274961,0.5682,66,86,False,URINE
2692.157626538576,3227.0,0.148695,0.273741,0.5685,66,86,False,URINE
2690.229146863405,3239.0,0.136549,0.256323,0.5706,66,86,False,URINE
2688.300667188234,3244.0,0.131721,0.24848,0.5715,66,86,False,URINE
2686.372187513064,3254.0,0.122461,0.236264,0.5733,66,86,False,URINE
2684.443707837893,3257.0,0.119785,0.232274,0.5738,66,86,False,URINE
2682.515228162722,3262.0,0.115427,0.226118,0.5747,66,86,False,URINE
2680.586748487551,3268.0,0.110362,0.219005,0.5758,66,86,False,URINE
2678.65826881238,3271.0,0.107897,0.215794,0.5763,66,86,False,URINE
2676.729789137209,3269.0,0.109536,0.217931,0.5759,66,86,False,URINE
2674.801309462038,3272.0,0.107085,0.214732,0.5765,66,86,False,URINE
2672.872829786867,3285.0,0.096963,0.198605,0.5788,66,86,False,URINE
2670.944350111697,3302.0,0.084897,0.181177,0.5817,66,86,False,URINE
2669.015870436525,3301.0,0.085571,0.182031,0.5816,66,86,False,URINE
2667.087390761355,3287.0,0.095476,0.196085,0.5791,66,86,False,URINE
2665.158911086184,3298.0,0.087621,0.183403,0.581,66,86,False,URINE
2663.230431411013,3306.0,0.082242,0.176497,0.5825,66,86,False,URINE
2661.301951735842,3313.0,0.077758,0.169736,0.5837,66,86,False,URINE
2659.373472060671,3321.0,0.07288,0.165224,0.5851,66,86,False,URINE
2657.4449923855,3312.0,0.078386,0.170134,0.5835,66,86,False,URINE
2655.516512710329,3305.0,0.082899,0.17741,0.5823,66,86,False,URINE
2653.588033035158,3308.0,0.08094,0.174684,0.5828,66,86,False,URINE
2651.659553359988,3307.0,0.081589,0.175589,0.5826,66,86,False,URINE
2649.731073684817,3315.0,0.076515,0.168464,0.584,66,86,False,URINE
2647.802594009645,3313.0,0.077758,0.169736,0.5837,66,86,False,URINE
2645.874114334475,3317.0,0.075287,0.167207,0.5844,66,86,False,URINE
2643.945634659304,3322.0,0.072288,0.16437,0.5853,66,86,False,URINE
2642.017154984133,3325.0,0.070536,0.161831,0.5858,66,86,False,URINE
2640.088675308962,3331.0,0.067137,0.155433,0.5869,66,86,False,URINE
2638.160195633791,3337.0,0.063874,0.149235,0.5879,66,86,False,URINE
2636.23171595862,3328.0,0.06882,0.158847,0.5863,66,86,False,URINE
2634.303236283449,3318.0,0.074679,0.167207,0.5846,66,86,False,URINE
2632.374756608278,3316.0,0.075899,0.167591,0.5842,66,86,False,URINE
2630.446276933108,3313.0,0.077758,0.169736,0.5837,66,86,False,URINE
2628.517797257937,3300.0,0.08625,0.182031,0.5814,66,86,False,URINE
2626.589317582765,3291.0,0.092557,0.191635,0.5798,66,86,False,URINE
2624.660837907595,3300.0,0.08625,0.182031,0.5814,66,86,False,URINE
2622.732358232424,3300.0,0.08625,0.182031,0.5814,66,86,False,URINE
2620.803878557253,3296.0,0.089009,0.185294,0.5807,66,86,False,URINE
2618.875398882082,3281.0,0.099992,0.202637,0.578,66,86,False,URINE
2616.946919206911,3282.0,0.099228,0.202161,0.5782,66,86,False,URINE
2615.01843953174,3267.0,0.111194,0.220084,0.5756,66,86,False,URINE
2613.089959856569,3258.0,0.118903,0.23115,0.574,66,86,False,URINE
2611.161480181398,3252.0,0.124271,0.239152,0.5729,66,86,False,URINE
2609.233000506228,3256.0,0.120672,0.233401,0.5736,66,86,False,URINE
2607.304520831057,3244.0,0.131721,0.24848,0.5715,66,86,False,URINE
2605.376041155886,3246.0,0.129827,0.24735,0.5719,66,86,False,URINE
2603.447561480715,3260.0,0.117155,0.228917,0.5743,66,86,False,URINE
2601.519081805544,3259.0,0.118027,0.230031,0.5742,66,86,False,URINE
2599.590602130373,3249.0,0.127025,0.242618,0.5724,66,86,False,URINE
2597.662122455202,3229.0,0.146615,0.270565,0.5689,66,86,False,URINE
2595.733642780031,3215.0,0.161648,0.291271,0.5664,66,86,False,URINE
2593.80516310486,3194.0,0.186339,0.320637,0.5627,66,86,False,URINE
2591.876683429689,3189.0,0.192608,0.324125,0.5618,66,86,False,URINE
2589.948203754519,3182.0,0.201644,0.334905,0.5606,66,86,False,URINE
2588.019724079348,3176.0,0.209632,0.34517,0.5595,66,86,False,URINE
2586.091244404177,3169.0,0.219238,0.355622,0.5583,66,86,False,URINE
2584.162764729006,3175.0,0.210985,0.345908,0.5594,66,86,False,URINE
2582.234285053835,3167.0,0.22204,0.359403,0.558,66,86,False,URINE
2580.305805378664,3155.0,0.239389,0.382622,0.5558,66,86,False,URINE
2578.377325703493,3135.0,0.270388,0.415647,0.5523,66,86,False,URINE
2576.448846028322,3129.0,0.280202,0.427294,0.5513,66,86,False,URINE
2574.520366353152,3118.0,0.298816,0.4494,0.5493,66,86,False,URINE
2572.59188667798,3104.0,0.323675,0.476469,0.5469,66,86,False,URINE
2570.663407002809,3079.0,0.37132,0.52535,0.5425,66,86,False,URINE
2568.734927327639,3070.0,0.389487,0.541033,0.5409,66,86,False,URINE
2566.806447652468,3062.0,0.406081,0.555997,0.5395,66,86,False,URINE
2564.877967977297,3053.0,0.425246,0.575022,0.5379,66,86,False,URINE
2562.949488302126,3032.0,0.471962,0.614119,0.5342,66,86,False,URINE
2561.021008626955,3019.0,0.502242,0.63634,0.5319,66,86,False,URINE
2559.092528951784,3007.0,0.531079,0.658676,0.5298,66,86,False,URINE
2557.164049276613,2988.0,0.578395,0.684046,0.5264,66,86,False,URINE
2555.235569601442,2990.0,0.573322,0.684046,0.5268,66,86,False,URINE
2553.307089926272,2986.0,0.583488,0.685823,0.5261,66,86,False,URINE
2551.378610251101,2970.0,0.624969,0.716931,0.5233,66,86,False,URINE
2549.45013057593,2954.0,0.667673,0.752363,0.5204,66,86,False,URINE
2547.521650900759,2941.0,0.703189,0.779733,0.5181,66,86,False,URINE
2545.593171225588,2914.0,0.778976,0.841779,0.5134,66,86,False,URINE
2543.664691550417,2893.0,0.839455,0.888287,0.5097,66,86,False,URINE
2541.736211875246,2873.0,0.897955,0.927077,0.5062,66,86,False,URINE
2539.807732200075,2844.0,0.983688,0.992785,0.5011,66,86,False,URINE
2537.879252524904,2839.0,0.998517,0.998517,0.5002,66,86,False,URINE
2535.950772849733,2836.0,0.995551,0.996856,0.4996,66,86,False,URINE
2534.022293174562,2840.0,0.995551,0.996856,0.5004,66,86,False,URINE
2532.093813499392,2835.0,0.992585,0.996498,0.4995,66,86,False,URINE
2530.165333824221,2793.0,0.868615,0.907827,0.4921,66,86,False,URINE
2528.23685414905,2764.0,0.784685,0.845556,0.487,66,86,False,URINE
2526.308374473879,2740.0,0.717028,0.788215,0.4827,66,86,False,URINE
2524.379894798708,2712.0,0.640846,0.72858,0.4778,66,86,False,URINE
2522.451415123537,2684.0,0.568271,0.681568,0.4729,66,86,False,URINE
2520.522935448366,2687.0,0.575856,0.684046,0.4734,66,86,False,URINE
2518.594455773195,2701.0,0.611869,0.708285,0.4759,66,86,False,URINE
2516.665976098025,2694.0,0.593738,0.692543,0.4746,66,86,False,URINE
2514.737496422853,2687.0,0.575856,0.684046,0.4734,66,86,False,URINE
2512.809016747683,2683.0,0.565753,0.680685,0.4727,66,86,False,URINE
2510.880537072512,2645.0,0.474255,0.614119,0.466,66,86,False,URINE
2508.952057397341,2634.0,0.449371,0.597078,0.4641,66,86,False,URINE
2507.02357772217,2640.0,0.462851,0.606549,0.4651,66,86,False,URINE
2505.095098046999,2654.0,0.495164,0.632618,0.4676,66,86,False,URINE
2503.166618371828,2650.0,0.485811,0.624847,0.4669,66,86,False,URINE
2501.238138696657,2644.0,0.471962,0.614119,0.4658,66,86,False,URINE
1849.412008488893,3385.0,0.042206,0.110808,0.5964,66,86,False,URINE
1847.483528813722,3376.0,0.045713,0.117593,0.5948,66,86,False,URINE
1845.555049138551,3370.0,0.048186,0.122305,0.5937,66,86,False,URINE
1843.62656946338,3362.0,0.051656,0.127719,0.5923,66,86,False,URINE
1841.698089788209,3364.0,0.050769,0.127173,0.5927,66,86,False,URINE
1839.769610113039,3368.0,0.049034,0.123638,0.5934,66,86,False,URINE
1837.841130437868,3361.0,0.052104,0.128412,0.5921,66,86,False,URINE
1835.912650762697,3362.0,0.051656,0.127719,0.5923,66,86,False,URINE
1833.984171087526,3363.0,0.051211,0.127444,0.5925,66,86,False,URINE
1832.055691412355,3359.0,0.05301,0.129807,0.5918,66,86,False,URINE
1830.127211737184,3353.0,0.055808,0.133659,0.5907,66,86,False,URINE
1828.198732062013,3333.0,0.066035,0.153345,0.5872,66,86,False,URINE
1826.270252386842,3319.0,0.074076,0.167207,0.5847,66,86,False,URINE
1824.341772711671,3312.0,0.078386,0.170134,0.5835,66,86,False,URINE
1822.413293036501,3279.0,0.101535,0.204678,0.5777,66,86,False,URINE
1820.48481336133,3270.0,0.108714,0.21686,0.5761,66,86,False,URINE
1818.556333686158,3244.0,0.131721,0.24848,0.5715,66,86,False,URINE
1816.627854010988,3234.0,0.141513,0.263698,0.5698,66,86,False,URINE
1814.699374335817,3205.0,0.173079,0.307516,0.5647,66,86,False,URINE
1812.770894660646,3177.0,0.208285,0.344437,0.5597,66,86,False,URINE
1810.842414985475,3136.0,0.268776,0.414837,0.5525,66,86,False,URINE
1808.913935310304,3108.0,0.316439,0.467619,0.5476,66,86,False,URINE
1806.985455635133,3084.0,0.361459,0.518974,0.5433,66,86,False,URINE
1805.056975959963,3062.0,0.406081,0.555997,0.5395,66,86,False,URINE
1803.128496284791,3043.0,0.447146,0.597078,0.5361,66,86,False,URINE
1801.20001660962,3036.0,0.462851,0.606549,0.5349,66,86,False,URINE
1799.27153693445,3029.0,0.478859,0.617987,0.5337,66,86,False,URINE
1797.343057259279,3011.0,0.521374,0.650866,0.5305,66,86,False,URINE
1795.414577584108,2999.0,0.55076,0.670033,0.5284,66,86,False,URINE
1793.486097908937,2997.0,0.555736,0.672872,0.528,66,86,False,URINE
1791.557618233766,2983.0,0.591167,0.692543,0.5255,66,86,False,URINE
1789.629138558595,2939.0,0.708713,0.781323,0.5178,66,86,False,URINE
1787.700658883424,2895.0,0.833648,0.883366,0.51,66,86,False,URINE
1785.772179208253,2834.0,0.989619,0.996139,0.4993,66,86,False,URINE
1783.843699533082,2778.0,0.824954,0.877807,0.4894,66,86,False,URINE
1781.915219857912,2689.0,0.580939,0.685823,0.4737,66,86,False,URINE
1779.986740182741,2594.0,0.365384,0.520808,0.457,66,86,False,URINE
1778.05826050757,2494.0,0.201644,0.334905,0.4394,66,86,False,URINE
1776.129780832399,2433.0,0.132676,0.249665,0.4286,66,86,False,URINE
1774.201301157228,2377.0,0.086933,0.182464,0.4188,66,86,False,URINE
1772.272821482057,2338.0,0.063343,0.148449,0.4119,66,86,False,URINE
1770.344341806886,2293.0,0.042965,0.112031,0.404,66,86,False,URINE
1768.415862131715,2293.0,0.042965,0.112031,0.404,66,86,False,URINE
1766.487382456544,2281.0,0.038578,0.102339,0.4019,66,86,False,URINE
1764.558902781373,2246.0,0.027895,0.078932,0.3957,66,86,False,URINE
1762.630423106202,2265.0,0.033326,0.091917,0.399,66,86,False,URINE
1760.701943431032,2259.0,0.031521,0.087252,0.398,66,86,False,URINE
1758.773463755861,2249.0,0.028698,0.080905,0.3962,66,86,False,URINE
1756.84498408069,2288.0,0.041088,0.108621,0.4031,66,86,False,URINE
1754.916504405519,2316.0,0.052556,0.129108,0.408,66,86,False,URINE
1752.988024730348,2349.0,0.069388,0.159676,0.4138,66,86,False,URINE
1751.059545055177,2440.0,0.139511,0.260603,0.4299,66,86,False,URINE
1749.131065380006,2451.0,0.150797,0.274961,0.4318,66,86,False,URINE
1747.202585704835,2471.0,0.173079,0.307516,0.4353,66,86,False,URINE
1745.274106029664,2464.0,0.165016,0.29664,0.4341,66,86,False,URINE
1743.345626354494,2399.0,0.103097,0.207279,0.4227,66,86,False,URINE
1741.417146679323,2353.0,0.0717,0.164009,0.4146,66,86,False,URINE
1739.488667004152,2331.0,0.059728,0.141715,0.4107,66,86,False,URINE
1737.560187328981,2270.0,0.034897,0.094881,0.3999,66,86,False,URINE
1735.63170765381,2245.0,0.027631,0.07877,0.3955,66,86,False,URINE
1733.703227978639,2239.0,0.026096,0.074671,0.3945,66,86,False,URINE
1731.774748303468,2219.0,0.021498,0.062449,0.3909,66,86,False,URINE
1729.846268628297,2207.0,0.019092,0.0572,0.3888,66,86,False,URINE
1727.917788953126,2207.0,0.019092,0.0572,0.3888,66,86,False,URINE
1725.989309277955,2198.0,0.017445,0.053312,0.3872,66,86,False,URINE
1724.060829602785,2206.0,0.018902,0.05708,0.3887,66,86,False,URINE
1722.132349927614,2193.0,0.016585,0.0513,0.3864,66,86,False,URINE
1720.203870252443,2171.0,0.013228,0.042824,0.3825,66,86,True,URINE
1718.275390577272,2177.0,0.014078,0.044631,0.3835,66,86,True,URINE
1716.346910902101,2178.0,0.014225,0.044908,0.3837,66,86,True,URINE
1714.41843122693,2187.0,0.015603,0.048655,0.3853,66,86,True,URINE
1712.489951551759,2195.0,0.016925,0.052138,0.3867,66,86,False,URINE
1710.561471876588,2191.0,0.016252,0.050473,0.386,66,86,False,URINE
1708.632992201417,2141.0,0.009623,0.033268,0.3772,66,86,True,URINE
1706.704512526246,2155.0,0.01118,0.037136,0.3797,66,86,True,URINE
1704.776032851076,2165.0,0.012424,0.040564,0.3814,66,86,True,URINE
1702.847553175905,2135.0,0.009018,0.031459,0.3761,66,86,True,URINE
1700.919073500734,2162.0,0.012039,0.039644,0.3809,66,86,True,URINE
1698.990593825563,2198.0,0.017445,0.053312,0.3872,66,86,False,URINE
1697.062114150392,2224.0,0.022575,0.065086,0.3918,66,86,False,URINE
1695.133634475221,2307.0,0.048608,0.12297,0.4064,66,86,False,URINE
