wavenumber,u_stat,p_value,q_value,auc,n_high,n_low,significant,sample_type
1286.29594333899,5142.0,0.0,0.0,0.7807,74,89,True,PLASMA
1284.367463663819,5158.0,0.0,0.0,0.7832,74,89,True,PLASMA
1282.438983988648,5168.0,0.0,0.0,0.7847,74,89,True,PLASMA
1280.510504313478,5189.0,0.0,0.0,0.7879,74,89,True,PLASMA
1278.582024638307,5184.0,0.0,0.0,0.7871,74,89,True,PLASMA
1276.653544963136,5168.0,0.0,0.0,0.7847,74,89,True,PLASMA
1274.725065287965,5160.0,0.0,0.0,0.7835,74,89,True,PLASMA
1272.796585612794,5165.0,0.0,0.0,0.7842,74,89,True,PLASMA
1270.868105937623,5168.0,0.0,0.0,0.7847,74,89,True,PLASMA
1268.939626262452,5204.0,0.0,0.0,0.7902,74,89,True,PLASMA
1267.011146587281,5224.0,0.0,0.0,0.7932,74,89,True,PLASMA
1265.08266691211,5248.0,0.0,0.0,0.7968,74,89,True,PLASMA
1263.15418723694,5200.0,0.0,0.0,0.7896,74,89,True,PLASMA
1261.225707561769,5059.0,0.0,0.0,0.7681,74,89,True,PLASMA
1259.297227886598,4714.0,2e-06,7e-06,0.7158,74,89,True,PLASMA
1257.368748211427,4168.0,0.003558,0.006397,0.6329,74,89,True,PLASMA
1255.440268536256,3753.0,0.125623,0.18316,0.5698,74,89,False,PLASMA
1253.511788861085,3530.0,0.430524,0.54367,0.536,74,89,False,PLASMA
1251.583309185914,3411.0,0.695318,0.772127,0.5179,74,89,False,PLASMA
1249.654829510743,3300.0,0.982715,0.986589,0.5011,74,89,False,PLASMA
1247.726349835572,3242.0,0.866327,0.906677,0.4923,74,89,False,PLASMA
1245.797870160402,3193.0,0.740153,0.811301,0.4848,74,89,False,PLASMA
1243.86939048523,3173.0,0.690399,0.771147,0.4818,74,89,False,PLASMA
1241.94091081006,3172.0,0.687944,0.76953,0.4816,74,89,False,PLASMA
1240.012431134889,3155.0,0.646729,0.732001,0.479,74,89,False,PLASMA
1238.083951459718,3137.0,0.604243,0.696872,0.4763,74,89,False,PLASMA
1236.155471784547,3134.0,0.597286,0.690357,0.4759,74,89,False,PLASMA
1234.226992109376,3175.0,0.695318,0.772127,0.4821,74,89,False,PLASMA
1232.298512434205,3214.0,0.793588,0.852745,0.488,74,89,False,PLASMA
1230.370032759034,3236.0,0.850622,0.89886,0.4913,74,89,False,PLASMA
1228.441553083863,3254.0,0.89789,0.922027,0.4941,74,89,False,PLASMA
1226.513073408692,3322.0,0.924318,0.939068,0.5044,74,89,False,PLASMA
1224.584593733522,3382.0,0.768005,0.834645,0.5135,74,89,False,PLASMA
1222.656114058351,3359.0,0.827178,0.8814,0.51,74,89,False,PLASMA
1220.72763438318,3338.0,0.882085,0.915643,0.5068,74,89,False,PLASMA
1218.799154708009,3317.0,0.937566,0.948742,0.5036,74,89,False,PLASMA
1216.870675032838,3335.0,0.889982,0.917607,0.5064,74,89,False,PLASMA
1214.942195357667,3379.0,0.775655,0.839377,0.5131,74,89,False,PLASMA
1213.013715682496,3343.0,0.86895,0.906937,0.5076,74,89,False,PLASMA
1211.085236007325,3239.0,0.858468,0.903667,0.4918,74,89,False,PLASMA
1209.156756332154,3199.0,0.755305,0.825541,0.4857,74,89,False,PLASMA
1207.228276656984,3323.0,0.921671,0.937626,0.5046,74,89,False,PLASMA
1205.299796981813,3460.0,0.578913,0.673196,0.5254,74,89,False,PLASMA
1203.371317306642,3465.0,0.567566,0.662016,0.5261,74,89,False,PLASMA
1201.442837631471,3497.0,0.497581,0.595849,0.531,74,89,False,PLASMA
1199.5143579563,3599.0,0.308543,0.412831,0.5465,74,89,False,PLASMA
1197.585878281129,3746.0,0.131488,0.19062,0.5688,74,89,False,PLASMA
1195.657398605958,3844.0,0.066519,0.102875,0.5837,74,89,False,PLASMA
1193.728918930787,3804.0,0.088833,0.13466,0.5776,74,89,False,PLASMA
1191.800439255616,3747.0,0.130637,0.190108,0.5689,74,89,False,PLASMA
1189.871959580445,3794.0,0.095266,0.14384,0.5761,74,89,False,PLASMA
1187.943479905274,3689.0,0.187413,0.260334,0.5601,74,89,False,PLASMA
1186.015000230103,3434.0,0.639562,0.727121,0.5214,74,89,False,PLASMA
1184.086520554933,3216.0,0.798733,0.855865,0.4883,74,89,False,PLASMA
1182.158040879762,3140.0,0.611237,0.699079,0.4768,74,89,False,PLASMA
1180.229561204591,3154.0,0.644336,0.730375,0.4789,74,89,False,PLASMA
1178.30108152942,3205.0,0.770552,0.835038,0.4866,74,89,False,PLASMA
1176.372601854249,3167.0,0.675718,0.759189,0.4809,74,89,False,PLASMA
1174.444122179078,3134.0,0.597286,0.690357,0.4759,74,89,False,PLASMA
1172.515642503907,3114.0,0.551863,0.647654,0.4728,74,89,False,PLASMA
1170.587162828736,3002.0,0.332901,0.440791,0.4558,74,89,False,PLASMA
1168.658683153565,2769.0,0.080999,0.124015,0.4204,74,89,False,PLASMA
1166.730203478395,2531.0,0.011142,0.018586,0.3843,74,89,True,PLASMA
1164.801723803224,2342.0,0.001534,0.002872,0.3556,74,89,True,PLASMA
1162.873244128053,2178.0,0.000203,0.000445,0.3307,74,89,True,PLASMA
1160.944764452882,2094.0,6.5e-05,0.000149,0.3179,74,89,True,PLASMA
1159.016284777711,1995.0,1.5e-05,3.9e-05,0.3029,74,89,True,PLASMA
1157.08780510254,1877.0,2e-06,8e-06,0.285,74,89,True,PLASMA
1155.159325427369,1814.0,1e-06,3e-06,0.2754,74,89,True,PLASMA
1153.230845752198,1773.0,0.0,2e-06,0.2692,74,89,True,PLASMA
1151.302366077027,1709.0,0.0,1e-06,0.2595,74,89,True,PLASMA
1149.373886401856,1647.0,0.0,0.0,0.2501,74,89,True,PLASMA
1147.445406726686,1611.0,0.0,0.0,0.2446,74,89,True,PLASMA
1145.516927051515,1554.0,0.0,0.0,0.236,74,89,True,PLASMA
1143.588447376344,1476.0,0.0,0.0,0.2241,74,89,True,PLASMA
1141.659967701173,1377.0,0.0,0.0,0.2091,74,89,True,PLASMA
1139.731488026002,1282.0,0.0,0.0,0.1947,74,89,True,PLASMA
1137.803008350831,1191.0,0.0,0.0,0.1808,74,89,True,PLASMA
1135.87452867566,1114.0,0.0,0.0,0.1691,74,89,True,PLASMA
1133.946049000489,1069.0,0.0,0.0,0.1623,74,89,True,PLASMA
1132.017569325318,1132.0,0.0,0.0,0.1719,74,89,True,PLASMA
1130.089089650148,1233.0,0.0,0.0,0.1872,74,89,True,PLASMA
1128.160609974977,1290.0,0.0,0.0,0.1959,74,89,True,PLASMA
1126.232130299806,1310.0,0.0,0.0,0.1989,74,89,True,PLASMA
1124.303650624635,1331.0,0.0,0.0,0.2021,74,89,True,PLASMA
1122.375170949464,1368.0,0.0,0.0,0.2077,74,89,True,PLASMA
1120.446691274293,1450.0,0.0,0.0,0.2202,74,89,True,PLASMA
1118.518211599122,1521.0,0.0,0.0,0.2309,74,89,True,PLASMA
1116.589731923951,1562.0,0.0,0.0,0.2372,74,89,True,PLASMA
1114.66125224878,1577.0,0.0,0.0,0.2394,74,89,True,PLASMA
1112.732772573609,1624.0,0.0,0.0,0.2466,74,89,True,PLASMA
1110.804292898438,1681.0,0.0,0.0,0.2552,74,89,True,PLASMA
1108.875813223267,1691.0,0.0,0.0,0.2568,74,89,True,PLASMA
1106.947333548097,1745.0,0.0,1e-06,0.265,74,89,True,PLASMA
1105.018853872926,1795.0,1e-06,2e-06,0.2725,74,89,True,PLASMA
1103.090374197755,1836.0,1e-06,4e-06,0.2788,74,89,True,PLASMA
1101.161894522584,1897.0,3e-06,1e-05,0.288,74,89,True,PLASMA
1099.233414847413,1981.0,1.2e-05,3.2e-05,0.3008,74,89,True,PLASMA
1097.304935172242,2017.0,2.1e-05,5.3e-05,0.3063,74,89,True,PLASMA
1095.376455497071,2036.0,2.8e-05,6.8e-05,0.3091,74,89,True,PLASMA
1093.447975821901,2030.0,2.6e-05,6.3e-05,0.3082,74,89,True,PLASMA
1091.51949614673,2002.0,1.7e-05,4.3e-05,0.304,74,89,True,PLASMA
1089.591016471559,2002.0,1.7e-05,4.3e-05,0.304,74,89,True,PLASMA
1087.662536796388,1977.0,1.2e-05,3e-05,0.3002,74,89,True,PLASMA
1085.734057121217,1957.0,9e-06,2.3e-05,0.2971,74,89,True,PLASMA
1083.805577446046,1920.0,5e-06,1.3e-05,0.2915,74,89,True,PLASMA
1081.877097770875,1888.0,3e-06,9e-06,0.2867,74,89,True,PLASMA
1079.948618095704,1841.0,1e-06,5e-06,0.2795,74,89,True,PLASMA
1078.020138420533,1823.0,1e-06,4e-06,0.2768,74,89,True,PLASMA
1076.091658745362,1800.0,1e-06,3e-06,0.2733,74,89,True,PLASMA
1074.163179070191,1782.0,0.0,2e-06,0.2706,74,89,True,PLASMA
1072.23469939502,1793.0,1e-06,2e-06,0.2722,74,89,True,PLASMA
1070.306219719849,1794.0,1e-06,2e-06,0.2724,74,89,True,PLASMA
1068.377740044679,1813.0,1e-06,3e-06,0.2753,74,89,True,PLASMA
1066.449260369508,1833.0,1e-06,4e-06,0.2783,74,89,True,PLASMA
1064.520780694337,1852.0,2e-06,5e-06,0.2812,74,89,True,PLASMA
1062.592301019166,1856.0,2e-06,6e-06,0.2818,74,89,True,PLASMA
1060.663821343995,1848.0,1e-06,5e-06,0.2806,74,89,True,PLASMA
1058.735341668824,1851.0,2e-06,5e-06,0.2811,74,89,True,PLASMA
1056.806861993653,1873.0,2e-06,7e-06,0.2844,74,89,True,PLASMA
1054.878382318482,1874.0,2e-06,7e-06,0.2845,74,89,True,PLASMA
1052.949902643312,1878.0,2e-06,8e-06,0.2852,74,89,True,PLASMA
1051.021422968141,1887.0,3e-06,9e-06,0.2865,74,89,True,PLASMA
1049.092943292969,1857.0,2e-06,6e-06,0.282,74,89,True,PLASMA
1047.164463617799,1844.0,1e-06,5e-06,0.28,74,89,True,PLASMA
1045.235983942628,1838.0,1e-06,4e-06,0.2791,74,89,True,PLASMA
1043.307504267457,1856.0,2e-06,6e-06,0.2818,74,89,True,PLASMA
1041.379024592286,1922.0,5e-06,1.4e-05,0.2918,74,89,True,PLASMA
1039.450544917115,1989.0,1.4e-05,3.6e-05,0.302,74,89,True,PLASMA
1037.522065241944,2079.0,5.2e-05,0.000122,0.3157,74,89,True,PLASMA
1035.593585566773,2186.0,0.000226,0.000488,0.3319,74,89,True,PLASMA
1033.665105891602,2331.0,0.001351,0.002575,0.3539,74,89,True,PLASMA
1031.736626216432,2471.0,0.006178,0.010702,0.3752,74,89,True,PLASMA
1029.808146541261,2643.0,0.030396,0.048992,0.4013,74,89,True,PLASMA
1027.87966686609,2828.0,0.12156,0.178257,0.4294,74,89,False,PLASMA
1025.951187190919,3088.0,0.495471,0.595188,0.4689,74,89,False,PLASMA
1024.022707515748,3333.0,0.895253,0.920556,0.5061,74,89,False,PLASMA
1022.094227840577,3593.0,0.318141,0.423449,0.5456,74,89,False,PLASMA
1020.165748165406,3806.0,0.08759,0.133039,0.5779,74,89,False,PLASMA
1018.237268490235,4010.0,0.01693,0.027817,0.6089,74,89,True,PLASMA
1016.308788815064,4160.0,0.003875,0.006868,0.6316,74,89,True,PLASMA
1014.380309139893,4274.0,0.001082,0.002099,0.649,74,89,True,PLASMA
1012.451829464723,4356.0,0.000398,0.000844,0.6614,74,89,True,PLASMA
1010.523349789552,4444.0,0.000126,0.000279,0.6748,74,89,True,PLASMA
1008.594870114381,4520.0,4.3e-05,0.000103,0.6863,74,89,True,PLASMA
1006.66639043921,4558.0,2.5e-05,6.2e-05,0.6921,74,89,True,PLASMA
1004.737910764039,4591.0,1.5e-05,3.9e-05,0.6971,74,89,True,PLASMA
1002.809431088868,4626.0,9e-06,2.4e-05,0.7024,74,89,True,PLASMA
1000.880951413697,4669.0,5e-06,1.3e-05,0.7089,74,89,True,PLASMA
998.9524717385261,4693.0,3e-06,9e-06,0.7126,74,89,True,PLASMA
997.0239920633553,4699.0,3e-06,9e-06,0.7135,74,89,True,PLASMA
995.0955123881845,4695.0,3e-06,9e-06,0.7129,74,89,True,PLASMA
993.1670327130137,4714.0,2e-06,7e-06,0.7158,74,89,True,PLASMA
991.2385530378428,4737.0,1e-06,5e-06,0.7193,74,89,True,PLASMA
989.3100733626716,4758.0,1e-06,4e-06,0.7224,74,89,True,PLASMA
987.3815936875008,4762.0,1e-06,4e-06,0.723,74,89,True,PLASMA
985.4531140123299,4798.0,1e-06,2e-06,0.7285,74,89,True,PLASMA
983.5246343371587,4820.0,0.0,2e-06,0.7319,74,89,True,PLASMA
981.5961546619883,4831.0,0.0,1e-06,0.7335,74,89,True,PLASMA
979.6676749868175,4855.0,0.0,1e-06,0.7372,74,89,True,PLASMA
977.7391953116462,4875.0,0.0,1e-06,0.7402,74,89,True,PLASMA
975.8107156364754,4885.0,0.0,1e-06,0.7417,74,89,True,PLASMA
973.8822359613046,4902.0,0.0,0.0,0.7443,74,89,True,PLASMA
971.9537562861337,4931.0,0.0,0.0,0.7487,74,89,True,PLASMA
970.0252766109629,4933.0,0.0,0.0,0.749,74,89,True,PLASMA
968.0967969357921,4928.0,0.0,0.0,0.7483,74,89,True,PLASMA
966.1683172606208,4893.0,0.0,0.0,0.7429,74,89,True,PLASMA
964.23983758545,4868.0,0.0,1e-06,0.7391,74,89,True,PLASMA
962.3113579102792,4831.0,0.0,1e-06,0.7335,74,89,True,PLASMA
960.3828782351084,4803.0,0.0,2e-06,0.7293,74,89,True,PLASMA
958.4543985599371,4788.0,1e-06,3e-06,0.727,74,89,True,PLASMA
956.5259188847667,4789.0,1e-06,3e-06,0.7271,74,89,True,PLASMA
954.5974392095954,4772.0,1e-06,3e-06,0.7246,74,89,True,PLASMA
952.6689595344246,4759.0,1e-06,4e-06,0.7226,74,89,True,PLASMA
950.7404798592538,4697.0,3e-06,9e-06,0.7132,74,89,True,PLASMA
948.812000184083,4655.0,6e-06,1.6e-05,0.7068,74,89,True,PLASMA
946.8835205089117,4657.0,5e-06,1.5e-05,0.7071,74,89,True,PLASMA
944.9550408337414,4678.0,4e-06,1.1e-05,0.7103,74,89,True,PLASMA
943.0265611585701,4677.0,4e-06,1.2e-05,0.7101,74,89,True,PLASMA
941.0980814833993,4678.0,4e-06,1.1e-05,0.7103,74,89,True,PLASMA
939.1696018082284,4661.0,5e-06,1.4e-05,0.7077,74,89,True,PLASMA
937.2411221330576,4603.0,1.3e-05,3.3e-05,0.6989,74,89,True,PLASMA
935.3126424578863,4541.0,3.2e-05,7.8e-05,0.6895,74,89,True,PLASMA
933.3841627827155,4467.0,9.2e-05,0.000207,0.6783,74,89,True,PLASMA
931.4556831075452,4447.0,0.000121,0.00027,0.6752,74,89,True,PLASMA
929.5272034323739,4437.0,0.000138,0.000306,0.6737,74,89,True,PLASMA
