target,sample_type,timepoints,model,search,scale,apply_pls,n_components,is_baseline,target_group,r2,r2_ci95_low,r2_ci95_high,rmse,rmse_ci95_low,rmse_ci95_high,mae,mae_ci95_low,mae_ci95_high,mape,pearson_r,pearson_p,n_test
bodyweight_kg,SALIVA,[1],XGBoost,grid,True,False,,False,body_composition,-0.33693071340030256,-1.0723537862889905,-0.00690576304663224,10.317805296142478,7.462606943479055,13.237378932201697,7.954811674973061,5.708885913717336,10.605141025411672,11.945116992120546,-0.20003789650346887,0.29814716219948334,29
bodyweight_kg,SERUM,None,Dummy (mean),none,True,False,,True,body_composition,-0.20289331800036603,-0.8497804407210412,-0.013134061206122715,9.40039283837766,7.729423811742903,11.021570903161816,7.706521739130437,6.299519230769234,9.260317725752508,11.02653430997813,,,46
bodyweight_kg,SERUM,None,Ridge,none,True,False,,True,body_composition,-0.1971185577284651,-0.837187905314149,-0.012448350910577078,9.377801340441392,7.706290537600743,11.014881257190543,7.682766935666865,6.290854200093082,9.239369379843785,10.990076104043913,0.13853180213422392,0.3585410699726284,46
bodyweight_kg,SERUM,None,PLS (3 comp),none,True,False,,True,body_composition,-0.4893356456658422,-1.4504312350827278,-0.08410645502577813,10.459929051132624,8.39744195242669,12.692362161083176,8.427768641901846,6.908433395873208,10.374342121526809,11.7623776378409,0.11868904279218648,0.43209167581496183,46
bodyweight_kg,SERUM,None,Random Forest,grid,True,True,10.0,False,body_composition,-0.5909333589273038,-1.8350982641676337,-0.13387935689074873,10.810815133056625,8.131781316106785,13.306246504651412,8.29155836484079,6.377866346268256,10.374338223552181,11.68432193251748,-0.006048383416969932,0.9681780243171371,46
bodyweight_kg,SERUM,None,Random Forest,grid,True,False,,False,body_composition,-0.5373506618818575,-1.5084694400577565,-0.08072621748795761,10.627201527353726,8.091572485175702,13.162670445536794,8.362755434782617,6.6167123641304375,10.474735869565231,11.54218510440716,0.06631685046648475,0.6614681259642187,46
bodyweight_kg,SERUM,None,MLP Regressor,grid,True,True,10.0,False,body_composition,-0.4143142710272898,-1.1749060321787237,-0.023953323705961333,10.193079431756674,7.753357291113796,12.817718296189504,8.00031530361035,6.363182432689654,9.891683533793218,10.929446717472544,0.044094105579095405,0.7710727438116235,46
bodyweight_kg,SERUM,None,MLP Regressor,grid,True,False,,False,body_composition,-1.9719303865262239,-4.770401713137328,-0.986111407495829,14.775825821727642,12.121766924561708,17.37114536386355,11.74916365519232,9.307037948446562,14.28706592163985,16.83974578778137,0.022922705061940815,0.8798096520320817,46
bodyweight_kg,SERUM,None,Decision Tree,grid,True,True,10.0,False,body_composition,-1.2006479284306035,-3.1016936651835265,-0.40745005283157293,12.714747218928366,9.990145622744919,15.651263381132745,9.530716873706005,7.347968167701865,12.1461295936853,12.970765299038781,0.013150454858037437,0.9308783175622215,46
bodyweight_kg,SERUM,None,Decision Tree,grid,True,False,,False,body_composition,-1.7739017242510693,-4.152909367175954,-0.8762095541026984,14.275061304655713,11.239343369326358,17.295886870019874,11.37023982056591,8.848387594893032,14.096450439958597,15.589983962428269,-0.08706167875695628,0.5650715959421357,46
bodyweight_kg,SERUM,None,XGBoost,grid,True,True,10.0,False,body_composition,-0.5601940293554766,-1.5445886919807237,-0.1731005147653155,10.705864750467981,8.275851990711693,12.830004634815996,8.192263760774035,6.346371021270753,10.315304751188858,11.400959221687032,-0.08438566989223588,0.5771334797632185,46
bodyweight_kg,SERUM,None,XGBoost,grid,True,False,,False,body_composition,-0.22920488381531579,-0.7611439972703515,0.013815339789314086,9.502646753061764,7.366846917622418,11.705256859193918,7.55942087588103,6.053687888435696,9.315091670492421,10.490006410945274,0.04138814648800169,0.7847764823940124,46
bodyweight_kg,SERUM,[1],Dummy (mean),none,True,False,,True,body_composition,-0.0002677550545171492,-0.3147621512484362,-4.854029424962742e-05,9.130803254643698,6.2219633085645105,11.936966589914146,6.587392241379312,4.621305675287357,8.784872485632185,8.91428673591971,,,29
bodyweight_kg,SERUM,[1],Ridge,none,True,False,,True,body_composition,0.0006890143769396895,-0.31226884342407657,0.0034860569148689982,9.126435342433751,6.210390701411613,11.939526279210954,6.582559079595326,4.60575183181293,8.782099317038151,8.907137770373028,0.10287388098298744,0.595393423846606,29
bodyweight_kg,SERUM,[1],PLS (3 comp),none,True,False,,True,body_composition,-0.28920166924279966,-0.9966801450519843,0.27729553326906003,10.366001803001948,6.460395833697177,14.2100319168147,7.486164113177337,5.062422952544632,10.030650642017603,10.15261215338001,0.17302175192288616,0.3694193546093907,29
bodyweight_kg,SERUM,[1],Random Forest,grid,True,True,10.0,False,body_composition,0.01800740086147412,-0.37872417015428633,0.40346632058973253,9.04700765554464,5.825165488671279,12.481176117815357,6.554527528204975,4.61279519687591,8.86462544741661,8.815492443612035,0.2523988344537317,0.18652552795514357,29
bodyweight_kg,SERUM,[1],Random Forest,grid,True,False,,False,body_composition,-0.2833803757990072,-1.369799200744594,0.2472636184860126,10.342571872222026,6.82240528635764,13.556130121756889,7.539024440693415,5.246677335308973,9.949087100095799,10.321402945156644,0.10492547658342136,0.5880352518846541,29
bodyweight_kg,SERUM,[1],MLP Regressor,grid,True,True,10.0,False,body_composition,-0.8715072371923656,-3.749583594231714,-0.12873377260662194,12.489544677791798,9.398643612383248,15.173058669162325,9.694448992617016,7.128841785202408,12.443277212366546,13.498274423360588,0.1673402301699744,0.38558216185963984,29
bodyweight_kg,SERUM,[1],MLP Regressor,grid,True,False,,False,body_composition,-1.6145310375017967,-3.2345362571300655,0.021176852864099555,14.76208668885004,7.292147069979562,21.339096267710737,9.29410279413423,5.5469144942200055,13.586145674250002,12.044266108449001,-0.16394851052874126,0.39542194603963476,29
bodyweight_kg,SERUM,[1],Decision Tree,grid,True,True,10.0,False,body_composition,-0.8972036639574656,-2.430389612709401,-0.02222455884056645,12.574995196023911,8.868796244280908,16.507820988018494,9.984915161466883,7.622873357963874,12.741258073344277,13.453995258113405,0.2260743181928018,0.23830309592426727,29
bodyweight_kg,SERUM,[1],Decision Tree,grid,True,False,,False,body_composition,-2.0025794804551906,-5.050694965475563,-0.6089020788748772,15.819695017256704,9.841979223384403,21.177976343473016,11.144779693486592,7.641254789272033,15.399278017241379,15.266855735495048,0.058020674254412485,0.7649714023643912,29
bodyweight_kg,SERUM,[1],XGBoost,grid,True,True,10.0,False,body_composition,0.020122817340508248,-0.30831199765542183,0.3401532523019798,9.037257833028317,5.886017321390329,12.452726710691838,6.693470974626211,4.871934271187617,8.924639145423626,8.950523223854624,0.23425246668072736,0.2212900240319818,29
bodyweight_kg,SERUM,[1],XGBoost,grid,True,False,,False,body_composition,0.02039772261375561,-0.3292543385267573,0.34519851084068304,9.035990039394704,5.763901479605014,12.491558735343265,6.5211461034314375,4.513301884881382,8.670490858143774,8.71255319814956,0.22721509589446498,0.2358791332093289,29
bodyweight_kg,URINE,None,Dummy (mean),none,True,False,,True,body_composition,-0.05850821379769022,-0.30867743018269106,-0.0004539172617382686,9.065462496542263,7.526490040035959,10.823083390454398,7.317289348171705,6.009789348171706,8.840325914149448,10.214471248436954,,,51
bodyweight_kg,URINE,None,Ridge,none,True,False,,True,body_composition,-0.04759665865541152,-0.32413927229987133,0.024029831273137525,9.018616124403826,7.473604097675195,10.76387630536548,7.232324506940336,5.90242929713494,8.811795542736782,10.109832762872555,0.12150773298971002,0.39566986570523666,51
bodyweight_kg,URINE,None,PLS (3 comp),none,True,False,,True,body_composition,-0.3540059872617798,-1.046945395953865,-0.01122694164478931,10.253051569981968,8.17294065753748,12.110163484489403,7.946246527487439,6.14789515635092,9.766233557008059,11.162596008982568,0.08413167121225859,0.5572255649390198,51
bodyweight_kg,URINE,None,Random Forest,grid,True,True,10.0,False,body_composition,-0.21224287736828362,-0.6504333546107021,-0.005869497983852753,9.701472789443562,8.029717651481588,11.512270406920539,7.773784313725494,6.208240196078434,9.426090686274513,10.7402693062735,-0.051445941119007535,0.7199490730259858,51
bodyweight_kg,URINE,None,Random Forest,grid,True,False,,False,body_composition,-0.2730500764106596,-0.9229047138479956,0.05248389321778368,9.941813068461673,7.721341871685027,12.248953762591512,7.576392156862744,5.944882598039214,9.439471078431378,10.453901872460971,-0.016487518061436234,0.9085773770964454,51
bodyweight_kg,URINE,None,MLP Regressor,grid,True,True,10.0,False,body_composition,-2.8722152107881707,-4.794084572261764,-1.6582276043587665,17.338941953443108,13.732263858514408,21.17213383162833,13.534015745173946,10.892213758612671,16.661940196240007,18.805415922100664,-0.10219467455158934,0.47547794338241056,51
bodyweight_kg,URINE,None,MLP Regressor,grid,True,False,,False,body_composition,-1.5211235128710188,-3.2211386007905096,-0.6190994252977544,13.990715031138071,10.981091063299974,17.44975414390474,10.654416847150735,8.527555886327079,13.16998440359087,14.69137335971392,-0.0020731555545184036,0.9884803380349783,51
bodyweight_kg,URINE,None,Decision Tree,grid,True,True,10.0,False,body_composition,-0.9565615639007137,-2.4045759733958945,-0.11014153203546379,12.325076064674004,9.42380451224811,15.012420851864416,9.540196078431373,7.579313725490196,11.636495098039214,13.087362183424315,0.15769181826992296,0.2690909580704331,51
bodyweight_kg,URINE,None,Decision Tree,grid,True,False,,False,body_composition,-1.4657440051593644,-3.163057118797397,-0.4104574828761623,13.836200359941676,11.231904664748857,16.466773842909806,10.928640678493618,8.599826914098971,13.289561138344222,15.124923774834578,0.14105189236849403,0.3235020538887323,51
bodyweight_kg,URINE,None,XGBoost,grid,True,True,10.0,False,body_composition,-0.19710117006255823,-0.6272433383860111,0.01829492126063939,9.640693526058058,7.805099135311658,11.616687047920632,7.625621511421952,6.002092122844622,9.306399397008558,10.657751409322001,-0.03389643979162337,0.8133274304336936,51
bodyweight_kg,URINE,None,XGBoost,grid,True,False,,False,body_composition,-0.019423219624220334,-0.2765901542043043,0.09931334492315948,8.896518989269524,7.398061263073599,10.780712957174963,7.00045390409582,5.617508562873392,8.608485988542144,9.73112217041586,0.1534909449167034,0.28221453452567197,51
bodyweight_kg,URINE,[1],Dummy (mean),none,True,False,,True,body_composition,-0.004470819006864746,-0.16704633906463665,-4.628859573122588e-05,8.917315874106349,5.935898146467168,12.00697924371343,6.364285714285715,4.165234126984129,8.683763888888889,8.541687857706028,,,28
bodyweight_kg,URINE,[1],Ridge,none,True,False,,True,body_composition,-0.0012759457838069643,-0.15683272717083913,0.015017973063933624,8.90312313538994,5.929146436128218,11.914995021615676,6.398714620050067,4.217459486952782,8.64987228981045,8.600205703692183,0.06601816668209773,0.7385510516033633,28
bodyweight_kg,URINE,[1],PLS (3 comp),none,True,False,,True,body_composition,-0.4124009897603593,-1.1356333217984151,-0.12253069498488105,10.57412634046799,7.439026993289481,13.796614613669831,8.444504340668065,6.241253115277855,10.851795369999754,11.352284417365558,-0.06698250909368696,0.7348664994711038,28
bodyweight_kg,URINE,[1],Random Forest,grid,True,True,10.0,False,body_composition,-0.6572659940039081,-1.9052755196905162,-0.19702276905822286,11.454116551712742,8.241741854137581,14.566016393966155,8.571581753757185,6.046023352220164,11.643136084744546,11.691854744964534,-0.2223260595474491,0.2554942204838775,28
bodyweight_kg,URINE,[1],Random Forest,grid,True,False,,False,body_composition,-0.10091823290535196,-0.460412799583879,0.06017086286122822,9.335616881254898,6.360001254272033,12.365718029298952,6.990428571428572,4.872691517857143,9.399986160714285,9.354295309918026,0.04357460205113852,0.8257411006487687,28
bodyweight_kg,URINE,[1],MLP Regressor,grid,True,True,10.0,False,body_composition,-1.047020794512933,-3.2435007802772198,-0.39822558564693855,12.72994759136599,9.696786024323123,15.68007366676523,10.505226624081487,8.161358924606347,13.242948783801527,14.531324446556498,0.07009180654212029,0.7230259376071387,28
bodyweight_kg,URINE,[1],MLP Regressor,grid,True,False,,False,body_composition,-0.8719607974017465,-2.82207155987148,-0.270469427879376,12.173455239194732,9.163558469927606,14.907740619757803,9.80133039082347,7.182014201195001,12.528951887063483,13.055223091729543,0.08365181554765676,0.6721450977357035,28
bodyweight_kg,URINE,[1],Decision Tree,grid,True,True,10.0,False,body_composition,-0.6068285785363219,-1.5180400078796386,0.02345842763249572,11.278471907640172,7.245782766991649,15.89617733524433,8.285714285714283,5.842142857142857,11.32379464285714,10.879731083287728,0.08358646854925394,0.6723871502623843,28
bodyweight_kg,URINE,[1],Decision Tree,grid,True,False,,False,body_composition,-0.8382173877596792,-2.565838169896111,-0.25254510518026335,12.063238752888202,8.49930177408406,15.272567397922842,9.526658163265308,6.959045599489798,12.374875106292517,12.72299289180924,-0.07115411424945899,0.7189946512207768,28
bodyweight_kg,URINE,[1],XGBoost,grid,True,True,10.0,False,body_composition,-0.4638746839886807,-1.6108690420833613,-0.000994038994793577,10.765084386947132,6.794018958449049,14.612372649121243,7.44534170968192,4.784717799595425,10.52265165056501,10.089247283762525,-0.16172993545630734,0.41095716553548345,28
bodyweight_kg,URINE,[1],XGBoost,grid,True,False,,False,body_composition,-0.04532899512969624,-0.27893239148243715,0.11677817274584791,9.096869969090822,6.02755215555246,12.332978227734191,6.557331793648856,4.319694393702917,8.934759180886402,8.78840947761337,-0.0196464381180661,0.9209566213633901,28
bodyfat_kg,CAPILAR,None,Dummy (mean),none,True,False,,True,body_composition,-0.10246474838900466,-0.45151922035734,-0.0030333386158628963,6.364106598779486,5.649457173897399,7.073239340226576,5.68739837398374,4.816357098186367,6.506743277048155,49.91533670943364,,,41
bodyfat_kg,CAPILAR,None,Ridge,none,True,False,,True,body_composition,-0.20471085325174232,-0.729667497413365,0.09894452610552294,6.652677964252485,5.524084749061082,7.736676241424495,5.628812488587412,4.5366932925783425,6.799691358452144,48.70627419607182,0.08176204695921126,0.611317039312265,41
bodyfat_kg,CAPILAR,None,PLS (3 comp),none,True,False,,True,body_composition,-0.5004723653751468,-1.21999651633383,-0.046447074525142525,7.424532117450021,5.754297915607104,8.856343150715349,5.925187976080582,4.607193053607104,7.333816071697091,47.06783760481311,0.033371008259266505,0.8359097411184269,41
bodyfat_kg,CAPILAR,None,Random Forest,grid,True,True,10.0,False,body_composition,-0.2194981945952612,-0.7767719601124278,0.15896149242212676,6.693382909589904,5.397183946107482,7.880282213426254,5.559890243902437,4.4629966463414625,6.8081939024390214,46.545363910272904,0.14950613596411275,0.35084092148329665,41
bodyfat_kg,CAPILAR,None,Random Forest,grid,True,False,,False,body_composition,-0.641161312816346,-1.8497046088700435,0.04411915060057609,7.764808064233798,5.758054413964851,9.865859579226989,5.892085365853658,4.409269207317072,7.426925609756097,48.7060365381575,0.058258227451354325,0.7174970122274753,41
bodyfat_kg,CAPILAR,None,MLP Regressor,grid,True,True,10.0,False,body_composition,-1.0017189347113877,-1.5692247569433153,-0.5444953695027115,8.575444455197701,6.976840341298373,9.924579976889264,6.907309293031436,5.414435228531361,8.294861800670867,42.94093626353203,-0.05242082687953055,0.7448021799314299,41
bodyfat_kg,CAPILAR,None,MLP Regressor,grid,True,False,,False,body_composition,-0.027372248465091342,-0.3967699988826261,0.2569698090138999,6.143544449199451,4.880527580366367,7.334007788034002,4.988624238445841,3.967051806725527,6.095882949032192,39.55123407834763,0.24921909122381575,0.11610393551133713,41
bodyfat_kg,CAPILAR,None,Decision Tree,grid,True,True,10.0,False,body_composition,-1.4727768455614365,-2.9880197179813055,-0.6134111448171058,9.531199332853223,7.4088942134293,11.548709953192816,7.4423403019744505,5.828792973286877,9.175449477351917,61.2554357749507,0.016350695390877478,0.9191817610412264,41
bodyfat_kg,CAPILAR,None,Decision Tree,grid,True,False,,False,body_composition,-1.4393364868282856,-2.693443768464855,-0.7720462971030639,9.466532834276709,7.755561666920938,11.042518154807953,7.970731707317073,6.614573170731707,9.468932926829268,60.63273834296125,0.07186964350206276,0.6552094317840363,41
bodyfat_kg,CAPILAR,None,XGBoost,grid,True,True,10.0,False,body_composition,-0.27008674138612343,-1.1245492917806734,0.18626365246989615,6.830803319881246,5.324552267540157,8.371520020401967,5.605420414994403,4.4317075921268,6.880170315765754,47.524364712327774,0.08997947498625608,0.575841654407423,41
bodyfat_kg,CAPILAR,None,XGBoost,grid,True,False,,False,body_composition,-0.3913201648001112,-1.270078698647103,0.03379254700289612,7.14938408797971,5.781743711002117,8.711510268251127,5.709048973641745,4.597396795226307,7.160590267646603,49.34077944842828,-0.020673196257382613,0.8979171402626169,41
bodyfat_kg,CAPILAR,[1],Dummy (mean),none,True,False,,True,body_composition,-0.00018832491995124379,-0.2611836798991545,-4.205014283097401e-05,6.204205235351396,4.9182961356572505,7.383814444033887,5.12468443197756,3.724901823281908,6.531960028050491,41.235034838184525,,,23
bodyfat_kg,CAPILAR,[1],Ridge,none,True,False,,True,body_composition,0.06876172110694345,-0.2862459263146364,0.2950091210387403,5.986537057960341,4.383052077719468,7.507123730852019,4.9771946969292795,3.7555944696533308,6.374925763550604,39.314301959586516,0.2704406391615434,0.21200336548111418,23
bodyfat_kg,CAPILAR,[1],PLS (3 comp),none,True,False,,True,body_composition,-0.2981459840045986,-1.0526476449660365,0.20300588909595127,7.068170751058555,4.890764486173303,8.995705895779189,5.660562268663388,4.018483824957859,7.407592125960805,40.66350629352784,0.17646108683103148,0.42056940748913646,23
bodyfat_kg,CAPILAR,[1],Random Forest,grid,True,True,10.0,False,body_composition,-0.1513072970540661,-0.6803905179647268,0.3240521234882089,6.656422717183159,4.263364319174962,8.603975535226953,4.940724461077157,3.278607057356899,6.720537497680379,34.82251232299982,0.11038019428313908,0.6161032433869489,23
bodyfat_kg,CAPILAR,[1],Random Forest,grid,True,False,,False,body_composition,-0.44545923885921024,-1.9749260206861599,0.339579841511565,7.458443259006942,4.3212127805300895,10.181445804043356,5.361478260869566,3.3960070652173915,7.7007586956521745,39.866551726559564,0.1153439514005091,0.6002253109968098,23
bodyfat_kg,CAPILAR,[1],MLP Regressor,grid,True,True,10.0,False,body_composition,-0.27232907172534637,-0.8887530181763373,0.1192369615681858,6.997533572137993,4.706372409625398,8.994592302016905,5.457360249286943,3.861910929800791,7.376505342695273,37.035603629725536,0.03526372103702659,0.8730883489034991,23
bodyfat_kg,CAPILAR,[1],MLP Regressor,grid,True,False,,False,body_composition,-0.1440065417957852,-0.624191972387777,0.29951240115349814,6.635284051550795,4.156935631928093,8.590876074985653,4.781647949523216,2.894756950892094,6.64773518249949,34.003263081191676,0.09601223085334828,0.662989434087283,23
bodyfat_kg,CAPILAR,[1],Decision Tree,grid,True,True,10.0,False,body_composition,-0.5149753027233803,-1.3556171796285668,0.0675084077206177,7.6356856700740305,4.755572274454539,10.045992424178156,5.7043478260869565,3.703478260869565,7.741521739130436,35.350522269671316,0.26597043099247114,0.21995048690128033,23
bodyfat_kg,CAPILAR,[1],Decision Tree,grid,True,False,,False,body_composition,-2.3811017451170313,-5.168101585346121,-1.0242480743395526,11.407077322586984,7.510474512724462,14.813804008854689,8.841304347826087,6.066032608695653,12.10516304347826,63.1890988466807,-0.4536598767147611,0.02968558820791987,23
bodyfat_kg,CAPILAR,[1],XGBoost,grid,True,True,10.0,False,body_composition,-0.03375523937625968,-0.45807511692954156,0.27863560888622274,6.307454514287368,4.3594752715862946,8.098298287350007,5.067798597916314,3.7189314616244777,6.652419126966725,37.248980639975514,0.16266713857235654,0.4583416679001421,23
bodyfat_kg,CAPILAR,[1],XGBoost,grid,True,False,,False,body_composition,-0.0028301301551056923,-0.3068721787579921,0.14281535895294126,6.212393439899662,4.557285851018458,7.656054633168868,5.083566665649414,3.7834291277761047,6.6012343460580585,38.741342375295226,0.11228772186750455,0.6099812701007326,23
bodyfat_kg,PLASMA,None,Dummy (mean),none,True,False,,True,body_composition,-0.19028356668857005,-0.76151182410574,-0.009600850580454541,6.489676032007763,5.739408066399517,7.131012296454483,5.85979427549195,5.0747063208109715,6.680307841383422,56.02652972975082,,,39
bodyfat_kg,PLASMA,None,Ridge,none,True,False,,True,body_composition,-0.18419947203997844,-0.7432586398234827,-0.006848458896616615,6.473068902109542,5.725566050986058,7.127264005503107,5.844917476825025,5.062703423545208,6.661759828475735,55.82538736316723,0.15293799730237229,0.35262635656242536,39
bodyfat_kg,PLASMA,None,PLS (3 comp),none,True,False,,True,body_composition,-0.0558780125144025,-0.7232815123181061,0.3499944452090206,6.1123001348250785,4.751082025847286,7.31399533004738,4.843440126399169,3.7544931416178304,5.9713393498818395,41.60754306860171,0.42635248468311515,0.006800270347235238,39
bodyfat_kg,PLASMA,None,Random Forest,grid,True,True,10.0,False,body_composition,-0.7021257980872355,-2.067611978686912,0.07356185141823166,7.760570085146731,5.636282246017625,9.824122682903004,5.749044871794872,4.369226282051282,7.499348717948717,52.908306602097454,0.1506626806354945,0.3599203547735129,39
bodyfat_kg,PLASMA,None,Random Forest,grid,True,False,,False,body_composition,-0.5557654141291068,-1.5534096009509064,0.0926592802057076,7.419418260375459,5.558396295117289,9.238830136076151,5.660912844220215,4.279703575061661,7.326296635932606,49.965167784742306,0.16642745989065277,0.3112474765587063,39
bodyfat_kg,PLASMA,None,MLP Regressor,grid,True,True,10.0,False,body_composition,-0.9551862380794405,-1.8790338579086348,-0.30814807481468165,8.31748189423375,6.264220728253699,10.606963467426755,6.387574152212363,4.851237597465086,8.124717529621302,45.63727262377702,0.010377462911167656,0.9500051484302238,39
bodyfat_kg,PLASMA,None,MLP Regressor,grid,True,False,,False,body_composition,-0.2491846573661971,-1.034256229870354,0.1785506751189174,6.648307816483502,5.242614314032551,8.08853212296825,5.174532122792619,4.03296083469499,6.692722501260255,42.292913890047714,0.22776210258683283,0.16316576703516622,39
bodyfat_kg,PLASMA,None,Decision Tree,grid,True,True,10.0,False,body_composition,-0.8336944834168676,-2.130025714872466,0.010391094159635374,8.054921039970585,5.7185687751145915,10.234994264591943,6.0375162800162805,4.4557182539682545,7.971608033170531,51.23670348133782,0.11060880365661051,0.502641515030934,39
bodyfat_kg,PLASMA,None,Decision Tree,grid,True,False,,False,body_composition,-1.7930417264518748,-3.776755907288642,-0.5649363064337403,9.94114733098802,7.443133159003676,12.419812061924398,7.374358974358975,5.491955128205128,9.597596153846151,54.987897713348666,0.045156108340562884,0.7848808824853665,39
bodyfat_kg,PLASMA,None,XGBoost,grid,True,True,10.0,False,body_composition,-0.29526777091702283,-1.068350375544055,0.1749300723634339,6.769827115542863,5.336154096668611,8.121564370168171,5.506624818459534,4.465853963631852,6.738512003971979,51.69556139205408,0.1964000249582022,0.23079011029915933,39
bodyfat_kg,PLASMA,None,XGBoost,grid,True,False,,False,body_composition,-0.3941616544310973,-1.156001398061383,0.04690991285112518,7.023512587156066,5.555287706698363,8.463365253023298,5.642145988268729,4.447260711743281,7.0195720408513,47.42910607591121,0.12854250534391992,0.4354653616078983,39
bodyfat_kg,PLASMA,[1],Dummy (mean),none,True,False,,True,body_composition,-0.0005530738807122404,-0.24133935146697091,-6.0951231542461e-05,6.28171989681719,4.956594388023553,7.6511636565282,5.121620689655173,3.8665948275862076,6.447149999999999,43.90995464245566,,,29
bodyfat_kg,PLASMA,[1],Ridge,none,True,False,,True,body_composition,0.0019236462538458898,-0.24070749267886415,0.0038967458350380514,6.273940348482528,4.9497054641578275,7.6433354609900315,5.113140883445792,3.8573371420084754,6.438927285765859,43.830763583574395,0.2749352181209028,0.14889855097046684,29
bodyfat_kg,PLASMA,[1],PLS (3 comp),none,True,False,,True,body_composition,0.09555786456711923,-0.7624937817178891,0.5355142439860441,5.972400117031883,4.336147082038241,7.425902396961238,4.528700364735066,3.203463562517203,5.966217495516815,39.965555988025265,0.49650571377144326,0.006151112730619585,29
bodyfat_kg,PLASMA,[1],Random Forest,grid,True,True,10.0,False,body_composition,0.035523323327673606,-0.6513667695924937,0.47120431648606614,6.16743195825027,4.2879834605210405,7.818513921455938,4.492031910236646,3.1847906896352276,6.088006203336678,35.41738741379477,0.39243923174034,0.03523042962101327,29
bodyfat_kg,PLASMA,[1],Random Forest,grid,True,False,,False,body_composition,-0.04926676511738681,-1.0373259713618865,0.5504572078407005,6.432820905378392,4.126450626161659,8.384298641294675,4.630934310462191,3.14850490948196,6.418753342058408,39.559452685265974,0.3776885822490717,0.04338699239956792,29
bodyfat_kg,PLASMA,[1],MLP Regressor,grid,True,True,10.0,False,body_composition,-0.36290510647395813,-1.2388867584515157,0.21614051573800333,7.331474212091655,5.187349583510641,9.291139839252967,5.62577124778557,3.9922739101778864,7.380610420967334,39.02963679781119,0.282880160418339,0.13703820775264705,29
bodyfat_kg,PLASMA,[1],MLP Regressor,grid,True,False,,False,body_composition,-0.3378918073628825,-0.990467291897269,0.07234318378163504,7.263885655347624,5.142693475197622,9.252812874995294,5.694889608464974,4.125973804463026,7.454965316870171,39.4890472261226,0.2660247976998415,0.16305956415484502,29
bodyfat_kg,PLASMA,[1],Decision Tree,grid,True,True,10.0,False,body_composition,-0.44354356010902696,-2.1457163133952686,0.3728128181665284,7.545246781267971,4.845287384764001,9.87417576661602,5.546663929939793,3.744126299945267,7.389128010399563,45.287443599498026,0.3581285156515003,0.0564473265186788,29
bodyfat_kg,PLASMA,[1],Decision Tree,grid,True,False,,False,body_composition,-0.3905246324553253,-1.9361070333791055,0.39234853337428055,7.405388464389111,4.899829644924029,9.726390321969653,5.376732348111657,3.672155275041051,7.286001847290639,43.955629731098576,0.34152892949434177,0.06979306924201817,29
bodyfat_kg,PLASMA,[1],XGBoost,grid,True,True,10.0,False,body_composition,-0.010139601622440653,-0.6324606342650712,0.33386191744531374,6.3117414546049995,4.602199218149251,7.7786584366763165,4.779792127938106,3.4269461123696683,6.28109355910071,38.656799846998695,0.2751555241051994,0.14856003141777824,29
bodyfat_kg,PLASMA,[1],XGBoost,grid,True,False,,False,body_composition,0.11589031857279541,-0.4953312297649411,0.4594168761967246,5.904886783017116,4.332206704887903,7.301048808936691,4.5937646142367665,3.436633294368612,5.969676436555797,37.890977145055004,0.3765590190207385,0.044068856872828646,29
bodyfat_kg,SALIVA,None,Dummy (mean),none,True,False,,True,body_composition,-0.0548195368587443,-0.36101091393742385,-0.0005302850618074786,7.138843926022343,5.882145592962952,8.496477387696094,6.013657434922145,5.009813681207654,7.232417092594793,54.06266310456363,,,47
bodyfat_kg,SALIVA,None,Ridge,none,True,False,,True,body_composition,-0.032027291542672254,-0.4214186267327961,0.09718283516034963,7.061295657271733,5.955843059782869,8.192659563449347,6.150077102250828,5.17783563271206,7.142247337207769,54.63984258788523,0.15231612456585022,0.30673959134148165,47
bodyfat_kg,SALIVA,None,PLS (3 comp),none,True,False,,True,body_composition,-0.18080821325751661,-1.0692921555506998,0.2571311893470919,7.553156571161835,6.290222236678055,8.682485454908175,6.158953831028621,4.9548637580616095,7.400939684196469,56.73411846373172,0.19020936158465152,0.200325626496022,47
bodyfat_kg,SALIVA,None,Random Forest,grid,True,True,10.0,False,body_composition,-0.1658214524416155,-1.0473427211232516,0.21068598380256975,7.505071360946895,6.133597352881326,8.91447406176082,6.244996580891947,5.032374637086687,7.582258452696276,58.176328703104275,0.1807867985663517,0.22395132145668226,47
bodyfat_kg,SALIVA,None,Random Forest,grid,True,False,,False,body_composition,0.15051540714051037,-0.3083484041940562,0.3644170211284384,6.406436974334253,5.616445027204965,7.2173691437854925,5.564367021276595,4.746094015957446,6.471794281914896,49.2310605884965,0.4132892709032074,0.003884578371806647,47
bodyfat_kg,SALIVA,None,MLP Regressor,grid,True,True,10.0,False,body_composition,-0.3530011651457827,-0.834966137520749,-0.10182642569868935,8.085146434173877,6.467122498567202,9.692508685144528,6.348647914254925,5.10242708882866,7.921299705219115,48.56481978501716,0.12433187850307155,0.40503547575017457,47
bodyfat_kg,SALIVA,None,MLP Regressor,grid,True,False,,False,body_composition,-0.1775033548266356,-0.7490471401734664,0.1120737980100703,7.542579238012141,6.048204050055255,8.964422582814839,5.988213058484042,4.681447432518116,7.23849911139662,50.15139734551391,0.24920206732993783,0.09118023318208275,47
